crop_name,image_path,class_id,class_name
7e06779d-22f3-4278-8f20-f0daf2894254_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7e06779d-22f3-4278-8f20-f0daf2894254_1.jpg,8,walk1
7e06779d-22f3-4278-8f20-f0daf2894254_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7e06779d-22f3-4278-8f20-f0daf2894254_2.jpg,3,shoot1
7e59c90f-9733-4a6c-a226-e92e43861d75_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7e59c90f-9733-4a6c-a226-e92e43861d75_0.jpg,1,jump
7e59c90f-9733-4a6c-a226-e92e43861d75_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7e59c90f-9733-4a6c-a226-e92e43861d75_1.jpg,8,walk1
7e59c90f-9733-4a6c-a226-e92e43861d75_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7e59c90f-9733-4a6c-a226-e92e43861d75_2.jpg,9,walk2
7eeb5629-6a5b-4fe9-861d-53fe7035b924_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7eeb5629-6a5b-4fe9-861d-53fe7035b924_0.jpg,0,fly
7eeb5629-6a5b-4fe9-861d-53fe7035b924_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7eeb5629-6a5b-4fe9-861d-53fe7035b924_1.jpg,9,walk2
7eeb5629-6a5b-4fe9-861d-53fe7035b924_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7eeb5629-6a5b-4fe9-861d-53fe7035b924_2.jpg,8,walk1
7f3b762f-3768-4566-8030-cd7a38043179_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7f3b762f-3768-4566-8030-cd7a38043179_0.jpg,7,swingO1
7f3b762f-3768-4566-8030-cd7a38043179_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7f3b762f-3768-4566-8030-cd7a38043179_1.jpg,6,stand2
7f3b762f-3768-4566-8030-cd7a38043179_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7f3b762f-3768-4566-8030-cd7a38043179_2.jpg,5,stand1
7fd66159-7a63-461b-a756-d0fbecb35081_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7fd66159-7a63-461b-a756-d0fbecb35081_0.jpg,9,walk2
7fd66159-7a63-461b-a756-d0fbecb35081_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7fd66159-7a63-461b-a756-d0fbecb35081_1.jpg,1,jump
7fd66159-7a63-461b-a756-d0fbecb35081_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/7fd66159-7a63-461b-a756-d0fbecb35081_2.jpg,8,walk1
80cbf3c7-de0e-42ca-973f-2b9cd0bb27fa_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/80cbf3c7-de0e-42ca-973f-2b9cd0bb27fa_0.jpg,1,jump
80cbf3c7-de0e-42ca-973f-2b9cd0bb27fa_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/80cbf3c7-de0e-42ca-973f-2b9cd0bb27fa_1.jpg,1,jump
80cbf3c7-de0e-42ca-973f-2b9cd0bb27fa_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/80cbf3c7-de0e-42ca-973f-2b9cd0bb27fa_2.jpg,1,jump
8163aeb4-da80-4713-842b-f86652a323ce_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8163aeb4-da80-4713-842b-f86652a323ce_0.jpg,1,jump
8163aeb4-da80-4713-842b-f86652a323ce_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8163aeb4-da80-4713-842b-f86652a323ce_1.jpg,8,walk1
8163aeb4-da80-4713-842b-f86652a323ce_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8163aeb4-da80-4713-842b-f86652a323ce_2.jpg,8,walk1
8197ca70-4a5a-49eb-ac14-829097d0122d_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8197ca70-4a5a-49eb-ac14-829097d0122d_0.jpg,3,shoot1
8197ca70-4a5a-49eb-ac14-829097d0122d_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8197ca70-4a5a-49eb-ac14-829097d0122d_1.jpg,1,jump
8197ca70-4a5a-49eb-ac14-829097d0122d_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8197ca70-4a5a-49eb-ac14-829097d0122d_2.jpg,6,stand2
81d10cc9-a3f9-4e74-8e4f-9c72523ce255_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/81d10cc9-a3f9-4e74-8e4f-9c72523ce255_0.jpg,1,jump
81d10cc9-a3f9-4e74-8e4f-9c72523ce255_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/81d10cc9-a3f9-4e74-8e4f-9c72523ce255_1.jpg,3,shoot1
81d10cc9-a3f9-4e74-8e4f-9c72523ce255_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/81d10cc9-a3f9-4e74-8e4f-9c72523ce255_2.jpg,7,swingO1
81fa9cb9-6d7e-407d-a3f5-bc2f0a717f1b_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/81fa9cb9-6d7e-407d-a3f5-bc2f0a717f1b_0.jpg,4,stabO1
81fa9cb9-6d7e-407d-a3f5-bc2f0a717f1b_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/81fa9cb9-6d7e-407d-a3f5-bc2f0a717f1b_1.jpg,0,fly
81fa9cb9-6d7e-407d-a3f5-bc2f0a717f1b_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/81fa9cb9-6d7e-407d-a3f5-bc2f0a717f1b_2.jpg,1,jump
8220a85d-c125-4aee-8f59-7cc572297d01_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8220a85d-c125-4aee-8f59-7cc572297d01_0.jpg,5,stand1
8220a85d-c125-4aee-8f59-7cc572297d01_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8220a85d-c125-4aee-8f59-7cc572297d01_1.jpg,8,walk1
8220a85d-c125-4aee-8f59-7cc572297d01_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8220a85d-c125-4aee-8f59-7cc572297d01_2.jpg,0,fly
82529a64-9fb8-44d1-aade-ac7e6579f05a_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82529a64-9fb8-44d1-aade-ac7e6579f05a_0.jpg,0,fly
82529a64-9fb8-44d1-aade-ac7e6579f05a_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82529a64-9fb8-44d1-aade-ac7e6579f05a_1.jpg,9,walk2
82529a64-9fb8-44d1-aade-ac7e6579f05a_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82529a64-9fb8-44d1-aade-ac7e6579f05a_2.jpg,1,jump
82aeb3ed-0ad6-41ca-9a12-e96d5073611f_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82aeb3ed-0ad6-41ca-9a12-e96d5073611f_0.jpg,5,stand1
82aeb3ed-0ad6-41ca-9a12-e96d5073611f_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82aeb3ed-0ad6-41ca-9a12-e96d5073611f_1.jpg,1,jump
82aeb3ed-0ad6-41ca-9a12-e96d5073611f_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82aeb3ed-0ad6-41ca-9a12-e96d5073611f_2.jpg,4,stabO1
82e140c4-55a8-4fe3-8297-081910c0a099_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82e140c4-55a8-4fe3-8297-081910c0a099_0.jpg,9,walk2
82e140c4-55a8-4fe3-8297-081910c0a099_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82e140c4-55a8-4fe3-8297-081910c0a099_1.jpg,5,stand1
82e140c4-55a8-4fe3-8297-081910c0a099_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/82e140c4-55a8-4fe3-8297-081910c0a099_2.jpg,6,stand2
831d9a33-e802-45a2-9acb-91cbcfb50684_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/831d9a33-e802-45a2-9acb-91cbcfb50684_0.jpg,9,walk2
831d9a33-e802-45a2-9acb-91cbcfb50684_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/831d9a33-e802-45a2-9acb-91cbcfb50684_1.jpg,2,prone
831d9a33-e802-45a2-9acb-91cbcfb50684_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/831d9a33-e802-45a2-9acb-91cbcfb50684_2.jpg,1,jump
841e17ad-20f5-4271-ab90-0cfead916b10_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/841e17ad-20f5-4271-ab90-0cfead916b10_0.jpg,2,prone
841e17ad-20f5-4271-ab90-0cfead916b10_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/841e17ad-20f5-4271-ab90-0cfead916b10_1.jpg,9,walk2
841e17ad-20f5-4271-ab90-0cfead916b10_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/841e17ad-20f5-4271-ab90-0cfead916b10_2.jpg,8,walk1
85d4d37d-f190-477a-9447-fd5380e4ff7e_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/85d4d37d-f190-477a-9447-fd5380e4ff7e_0.jpg,9,walk2
85d4d37d-f190-477a-9447-fd5380e4ff7e_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/85d4d37d-f190-477a-9447-fd5380e4ff7e_1.jpg,8,walk1
85d4d37d-f190-477a-9447-fd5380e4ff7e_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/85d4d37d-f190-477a-9447-fd5380e4ff7e_2.jpg,8,walk1
861901c6-4554-4b24-8166-a525d2a5fda5_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/861901c6-4554-4b24-8166-a525d2a5fda5_0.jpg,5,stand1
861901c6-4554-4b24-8166-a525d2a5fda5_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/861901c6-4554-4b24-8166-a525d2a5fda5_1.jpg,6,stand2
861901c6-4554-4b24-8166-a525d2a5fda5_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/861901c6-4554-4b24-8166-a525d2a5fda5_2.jpg,1,jump
86d569ca-95a9-4754-95b8-5d598a823fd6_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/86d569ca-95a9-4754-95b8-5d598a823fd6_0.jpg,4,stabO1
86d569ca-95a9-4754-95b8-5d598a823fd6_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/86d569ca-95a9-4754-95b8-5d598a823fd6_1.jpg,8,walk1
86d569ca-95a9-4754-95b8-5d598a823fd6_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/86d569ca-95a9-4754-95b8-5d598a823fd6_2.jpg,1,jump
8725866a-2156-4f31-abd6-bfb2ccad7c27_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8725866a-2156-4f31-abd6-bfb2ccad7c27_0.jpg,1,jump
8725866a-2156-4f31-abd6-bfb2ccad7c27_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8725866a-2156-4f31-abd6-bfb2ccad7c27_1.jpg,9,walk2
8725866a-2156-4f31-abd6-bfb2ccad7c27_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8725866a-2156-4f31-abd6-bfb2ccad7c27_2.jpg,8,walk1
87c47ed4-9473-4657-baab-d8b882b14356_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/87c47ed4-9473-4657-baab-d8b882b14356_0.jpg,2,prone
87c47ed4-9473-4657-baab-d8b882b14356_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/87c47ed4-9473-4657-baab-d8b882b14356_1.jpg,1,jump
87c47ed4-9473-4657-baab-d8b882b14356_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/87c47ed4-9473-4657-baab-d8b882b14356_2.jpg,4,stabO1
88843a27-01fb-4777-a905-3473617d16a9_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/88843a27-01fb-4777-a905-3473617d16a9_0.jpg,0,fly
88843a27-01fb-4777-a905-3473617d16a9_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/88843a27-01fb-4777-a905-3473617d16a9_1.jpg,0,fly
88843a27-01fb-4777-a905-3473617d16a9_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/88843a27-01fb-4777-a905-3473617d16a9_2.jpg,8,walk1
88e12f7b-dd75-4f2c-8423-aabd562e8b15_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/88e12f7b-dd75-4f2c-8423-aabd562e8b15_0.jpg,7,swingO1
88e12f7b-dd75-4f2c-8423-aabd562e8b15_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/88e12f7b-dd75-4f2c-8423-aabd562e8b15_1.jpg,9,walk2
88e12f7b-dd75-4f2c-8423-aabd562e8b15_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/88e12f7b-dd75-4f2c-8423-aabd562e8b15_2.jpg,5,stand1
8ad07733-1caf-4670-9925-d56f8a95b708_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ad07733-1caf-4670-9925-d56f8a95b708_0.jpg,9,walk2
8ad07733-1caf-4670-9925-d56f8a95b708_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ad07733-1caf-4670-9925-d56f8a95b708_1.jpg,8,walk1
8ad07733-1caf-4670-9925-d56f8a95b708_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ad07733-1caf-4670-9925-d56f8a95b708_2.jpg,7,swingO1
8ae0fa1d-692b-4fe8-93c9-6427330530fe_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ae0fa1d-692b-4fe8-93c9-6427330530fe_0.jpg,0,fly
8ae0fa1d-692b-4fe8-93c9-6427330530fe_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ae0fa1d-692b-4fe8-93c9-6427330530fe_1.jpg,2,prone
8ae0fa1d-692b-4fe8-93c9-6427330530fe_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ae0fa1d-692b-4fe8-93c9-6427330530fe_2.jpg,1,jump
8afdd784-65fa-492c-b054-9964c759153c_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8afdd784-65fa-492c-b054-9964c759153c_0.jpg,3,shoot1
8afdd784-65fa-492c-b054-9964c759153c_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8afdd784-65fa-492c-b054-9964c759153c_1.jpg,1,jump
8afdd784-65fa-492c-b054-9964c759153c_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8afdd784-65fa-492c-b054-9964c759153c_2.jpg,0,fly
8b5d2b68-03ad-47a4-8f35-11d105f5e3cf_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8b5d2b68-03ad-47a4-8f35-11d105f5e3cf_0.jpg,3,shoot1
8b5d2b68-03ad-47a4-8f35-11d105f5e3cf_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8b5d2b68-03ad-47a4-8f35-11d105f5e3cf_1.jpg,9,walk2
8b5d2b68-03ad-47a4-8f35-11d105f5e3cf_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8b5d2b68-03ad-47a4-8f35-11d105f5e3cf_2.jpg,1,jump
8b7e12d1-66f7-421b-886d-ca8706898f6e_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8b7e12d1-66f7-421b-886d-ca8706898f6e_0.jpg,3,shoot1
8b7e12d1-66f7-421b-886d-ca8706898f6e_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8b7e12d1-66f7-421b-886d-ca8706898f6e_1.jpg,8,walk1
8b7e12d1-66f7-421b-886d-ca8706898f6e_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8b7e12d1-66f7-421b-886d-ca8706898f6e_2.jpg,1,jump
8c329c31-9ac7-4d42-9649-fd92a1c4059d_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c329c31-9ac7-4d42-9649-fd92a1c4059d_0.jpg,3,shoot1
8c329c31-9ac7-4d42-9649-fd92a1c4059d_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c329c31-9ac7-4d42-9649-fd92a1c4059d_1.jpg,8,walk1
8c329c31-9ac7-4d42-9649-fd92a1c4059d_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c329c31-9ac7-4d42-9649-fd92a1c4059d_2.jpg,0,fly
8c5efbda-ffca-4ef7-8c04-3f20cfc1ada7_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c5efbda-ffca-4ef7-8c04-3f20cfc1ada7_0.jpg,3,shoot1
8c5efbda-ffca-4ef7-8c04-3f20cfc1ada7_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c5efbda-ffca-4ef7-8c04-3f20cfc1ada7_1.jpg,1,jump
8c5efbda-ffca-4ef7-8c04-3f20cfc1ada7_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c5efbda-ffca-4ef7-8c04-3f20cfc1ada7_2.jpg,7,swingO1
8c6e4aa1-e4d1-4ce2-91de-d1d920fb2090_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c6e4aa1-e4d1-4ce2-91de-d1d920fb2090_0.jpg,3,shoot1
8c6e4aa1-e4d1-4ce2-91de-d1d920fb2090_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c6e4aa1-e4d1-4ce2-91de-d1d920fb2090_1.jpg,0,fly
8c6e4aa1-e4d1-4ce2-91de-d1d920fb2090_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8c6e4aa1-e4d1-4ce2-91de-d1d920fb2090_2.jpg,6,stand2
8e1a4b19-fa16-40f2-940a-5d74a81367b4_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8e1a4b19-fa16-40f2-940a-5d74a81367b4_0.jpg,0,fly
8e1a4b19-fa16-40f2-940a-5d74a81367b4_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8e1a4b19-fa16-40f2-940a-5d74a81367b4_1.jpg,6,stand2
8e1a4b19-fa16-40f2-940a-5d74a81367b4_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8e1a4b19-fa16-40f2-940a-5d74a81367b4_2.jpg,1,jump
8e4558e4-262f-4715-88ae-9ce9dc6acad3_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8e4558e4-262f-4715-88ae-9ce9dc6acad3_0.jpg,8,walk1
8e4558e4-262f-4715-88ae-9ce9dc6acad3_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8e4558e4-262f-4715-88ae-9ce9dc6acad3_1.jpg,3,shoot1
8e4558e4-262f-4715-88ae-9ce9dc6acad3_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8e4558e4-262f-4715-88ae-9ce9dc6acad3_2.jpg,8,walk1
8ec7e01d-1da3-47b4-87d5-23e61316096f_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ec7e01d-1da3-47b4-87d5-23e61316096f_0.jpg,5,stand1
8ec7e01d-1da3-47b4-87d5-23e61316096f_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ec7e01d-1da3-47b4-87d5-23e61316096f_1.jpg,3,shoot1
8ec7e01d-1da3-47b4-87d5-23e61316096f_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ec7e01d-1da3-47b4-87d5-23e61316096f_2.jpg,2,prone
8ece236b-2841-4784-a1d2-8855e7a5230c_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ece236b-2841-4784-a1d2-8855e7a5230c_0.jpg,7,swingO1
8ece236b-2841-4784-a1d2-8855e7a5230c_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ece236b-2841-4784-a1d2-8855e7a5230c_1.jpg,8,walk1
8ece236b-2841-4784-a1d2-8855e7a5230c_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8ece236b-2841-4784-a1d2-8855e7a5230c_2.jpg,0,fly
8f65cc12-58e0-4578-9367-9745475d4cbe_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8f65cc12-58e0-4578-9367-9745475d4cbe_0.jpg,1,jump
8f65cc12-58e0-4578-9367-9745475d4cbe_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8f65cc12-58e0-4578-9367-9745475d4cbe_1.jpg,3,shoot1
8f65cc12-58e0-4578-9367-9745475d4cbe_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8f65cc12-58e0-4578-9367-9745475d4cbe_2.jpg,1,jump
8fc220c0-97fd-4b37-8835-5d58e72a13d2_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8fc220c0-97fd-4b37-8835-5d58e72a13d2_0.jpg,7,swingO1
8fc220c0-97fd-4b37-8835-5d58e72a13d2_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8fc220c0-97fd-4b37-8835-5d58e72a13d2_1.jpg,4,stabO1
8fc220c0-97fd-4b37-8835-5d58e72a13d2_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/8fc220c0-97fd-4b37-8835-5d58e72a13d2_2.jpg,5,stand1
9044fd6c-b3d7-45f1-bcf2-a9c2a7f277fb_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9044fd6c-b3d7-45f1-bcf2-a9c2a7f277fb_0.jpg,8,walk1
9044fd6c-b3d7-45f1-bcf2-a9c2a7f277fb_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9044fd6c-b3d7-45f1-bcf2-a9c2a7f277fb_1.jpg,5,stand1
9044fd6c-b3d7-45f1-bcf2-a9c2a7f277fb_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9044fd6c-b3d7-45f1-bcf2-a9c2a7f277fb_2.jpg,2,prone
9085871c-1393-44dd-a14f-65c4920307fc_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9085871c-1393-44dd-a14f-65c4920307fc_0.jpg,3,shoot1
9085871c-1393-44dd-a14f-65c4920307fc_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9085871c-1393-44dd-a14f-65c4920307fc_1.jpg,5,stand1
9085871c-1393-44dd-a14f-65c4920307fc_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9085871c-1393-44dd-a14f-65c4920307fc_2.jpg,7,swingO1
90fd28e9-c3ac-49a2-a124-209012493b67_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/90fd28e9-c3ac-49a2-a124-209012493b67_0.jpg,1,jump
90fd28e9-c3ac-49a2-a124-209012493b67_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/90fd28e9-c3ac-49a2-a124-209012493b67_1.jpg,5,stand1
90fd28e9-c3ac-49a2-a124-209012493b67_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/90fd28e9-c3ac-49a2-a124-209012493b67_2.jpg,1,jump
92752f47-817e-43e2-a57c-dcf159dbd529_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/92752f47-817e-43e2-a57c-dcf159dbd529_0.jpg,0,fly
92752f47-817e-43e2-a57c-dcf159dbd529_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/92752f47-817e-43e2-a57c-dcf159dbd529_1.jpg,9,walk2
92752f47-817e-43e2-a57c-dcf159dbd529_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/92752f47-817e-43e2-a57c-dcf159dbd529_2.jpg,7,swingO1
92ac5fef-eacf-43bd-a41a-01f94b883f67_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/92ac5fef-eacf-43bd-a41a-01f94b883f67_0.jpg,9,walk2
92ac5fef-eacf-43bd-a41a-01f94b883f67_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/92ac5fef-eacf-43bd-a41a-01f94b883f67_1.jpg,0,fly
92ac5fef-eacf-43bd-a41a-01f94b883f67_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/92ac5fef-eacf-43bd-a41a-01f94b883f67_2.jpg,0,fly
931cf2c2-83bf-46a6-a0f0-c8852568d483_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/931cf2c2-83bf-46a6-a0f0-c8852568d483_0.jpg,1,jump
931cf2c2-83bf-46a6-a0f0-c8852568d483_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/931cf2c2-83bf-46a6-a0f0-c8852568d483_1.jpg,8,walk1
931cf2c2-83bf-46a6-a0f0-c8852568d483_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/931cf2c2-83bf-46a6-a0f0-c8852568d483_2.jpg,1,jump
931f33aa-cdbc-4fd3-8ff8-a97d734a4b58_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/931f33aa-cdbc-4fd3-8ff8-a97d734a4b58_0.jpg,6,stand2
931f33aa-cdbc-4fd3-8ff8-a97d734a4b58_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/931f33aa-cdbc-4fd3-8ff8-a97d734a4b58_1.jpg,7,swingO1
931f33aa-cdbc-4fd3-8ff8-a97d734a4b58_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/931f33aa-cdbc-4fd3-8ff8-a97d734a4b58_2.jpg,2,prone
932ab7a9-188b-4c90-a7b1-daa9ee8ec764_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/932ab7a9-188b-4c90-a7b1-daa9ee8ec764_0.jpg,1,jump
932ab7a9-188b-4c90-a7b1-daa9ee8ec764_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/932ab7a9-188b-4c90-a7b1-daa9ee8ec764_1.jpg,3,shoot1
932ab7a9-188b-4c90-a7b1-daa9ee8ec764_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/932ab7a9-188b-4c90-a7b1-daa9ee8ec764_2.jpg,7,swingO1
938c5f48-6311-458e-8325-109998f8599c_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/938c5f48-6311-458e-8325-109998f8599c_0.jpg,5,stand1
938c5f48-6311-458e-8325-109998f8599c_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/938c5f48-6311-458e-8325-109998f8599c_1.jpg,9,walk2
938c5f48-6311-458e-8325-109998f8599c_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/938c5f48-6311-458e-8325-109998f8599c_2.jpg,3,shoot1
95c6da32-d5a5-438e-be5f-f2ec2f0862e5_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/95c6da32-d5a5-438e-be5f-f2ec2f0862e5_0.jpg,4,stabO1
95c6da32-d5a5-438e-be5f-f2ec2f0862e5_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/95c6da32-d5a5-438e-be5f-f2ec2f0862e5_1.jpg,9,walk2
95c6da32-d5a5-438e-be5f-f2ec2f0862e5_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/95c6da32-d5a5-438e-be5f-f2ec2f0862e5_2.jpg,0,fly
9662f5f8-7f74-44a7-8c2a-f7a0ac62ca6c_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9662f5f8-7f74-44a7-8c2a-f7a0ac62ca6c_0.jpg,0,fly
9662f5f8-7f74-44a7-8c2a-f7a0ac62ca6c_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/9662f5f8-7f74-44a7-8c2a-f7a0ac62ca6c_1.jpg,6,stand2
